Pod,Item,Inventory
153.0,762,1.0
153.0,764,1.0
153.0,766,1.0
153.0,781,1.0
153.0,783,1.0
153.0,784,2.0
153.0,790,1.0
153.0,792,1.0
153.0,796,1.0
153.0,829,1.0
153.0,836,1.0
153.0,873,1.0
153.0,888,1.0
153.0,906,1.0
154.0,93,1.0
154.0,113,1.0
154.0,121,1.0
154.0,138,1.0
154.0,146,1.0
154.0,158,1.0
154.0,190,1.0
154.0,195,1.0
154.0,202,1.0
154.0,203,1.0
154.0,207,1.0
154.0,213,2.0
154.0,214,1.0
154.0,220,1.0
154.0,222,1.0
154.0,226,2.0
154.0,227,1.0
154.0,229,1.0
154.0,239,1.0
154.0,247,1.0
154.0,249,1.0
154.0,250,1.0
154.0,257,1.0
154.0,260,1.0
154.0,264,1.0
154.0,271,1.0
154.0,275,2.0
154.0,276,2.0
154.0,277,1.0
154.0,280,1.0
154.0,282,2.0
154.0,283,1.0
154.0,288,1.0
154.0,289,1.0
154.0,293,1.0
154.0,294,2.0
154.0,299,1.0
154.0,301,1.0
154.0,302,1.0
154.0,303,1.0
154.0,306,1.0
154.0,310,1.0
154.0,312,1.0
154.0,313,2.0
154.0,314,1.0
154.0,317,1.0
154.0,318,1.0
154.0,321,1.0
154.0,324,1.0
154.0,325,1.0
154.0,338,1.0
154.0,341,1.0
154.0,345,1.0
154.0,346,1.0
154.0,348,1.0
154.0,353,1.0
154.0,354,1.0
154.0,357,1.0
154.0,360,2.0
154.0,362,1.0
154.0,365,1.0
154.0,368,2.0
154.0,369,2.0
154.0,379,1.0
154.0,382,1.0
154.0,383,2.0
154.0,387,1.0
154.0,391,1.0
154.0,399,1.0
154.0,405,1.0
154.0,407,1.0
154.0,408,1.0
154.0,409,1.0
154.0,410,1.0
154.0,412,1.0
154.0,414,1.0
154.0,415,1.0
154.0,417,3.0
154.0,419,1.0
154.0,422,1.0
154.0,426,1.0
154.0,428,2.0
154.0,431,1.0
154.0,432,2.0
154.0,438,2.0
154.0,442,2.0
154.0,443,2.0
154.0,444,2.0
154.0,447,1.0
154.0,449,1.0
154.0,452,4.0
154.0,455,1.0
154.0,456,1.0
154.0,459,1.0
154.0,462,1.0
154.0,466,1.0
154.0,470,2.0
154.0,471,2.0
154.0,472,3.0
154.0,476,2.0
154.0,477,1.0
154.0,481,1.0
154.0,483,1.0
154.0,484,2.0
154.0,486,1.0
154.0,487,2.0
154.0,488,1.0
154.0,490,1.0
154.0,491,3.0
154.0,492,1.0
154.0,493,2.0
154.0,495,2.0
154.0,498,1.0
154.0,500,2.0
154.0,502,1.0
154.0,503,4.0
154.0,506,2.0
154.0,507,1.0
154.0,511,3.0
154.0,513,2.0
154.0,514,1.0
154.0,517,2.0
154.0,518,1.0
154.0,519,1.0
154.0,521,1.0
154.0,526,1.0
154.0,528,1.0
154.0,529,1.0
154.0,530,1.0
154.0,532,2.0
154.0,533,1.0
154.0,535,1.0
154.0,536,2.0
154.0,537,1.0
154.0,539,1.0
154.0,540,2.0
154.0,541,1.0
154.0,543,1.0
154.0,549,2.0
154.0,557,2.0
154.0,558,2.0
154.0,559,1.0
154.0,562,2.0
154.0,563,1.0
154.0,569,1.0
154.0,570,1.0
154.0,571,2.0
154.0,572,1.0
154.0,574,2.0
154.0,580,2.0
154.0,581,1.0
154.0,586,1.0
154.0,588,1.0
154.0,590,1.0
154.0,592,1.0
154.0,593,1.0
154.0,594,1.0
154.0,598,1.0
154.0,600,1.0
154.0,601,1.0
154.0,602,1.0
154.0,603,1.0
154.0,606,1.0
154.0,607,2.0
154.0,610,1.0
154.0,613,1.0
154.0,614,2.0
154.0,619,2.0
154.0,621,1.0
154.0,623,1.0
154.0,624,1.0
154.0,628,3.0
154.0,629,1.0
154.0,631,1.0
154.0,633,1.0
154.0,640,1.0
154.0,643,1.0
154.0,645,1.0
154.0,646,1.0
154.0,648,1.0
154.0,649,1.0
154.0,651,1.0
154.0,658,2.0
154.0,660,1.0
154.0,661,1.0
154.0,665,2.0
154.0,669,2.0
154.0,670,2.0
154.0,671,1.0
154.0,672,1.0
154.0,673,1.0
154.0,675,1.0
154.0,677,1.0
154.0,679,1.0
154.0,681,1.0
154.0,684,2.0
154.0,685,1.0
154.0,686,1.0
154.0,687,1.0
154.0,697,1.0
154.0,698,2.0
154.0,700,1.0
154.0,701,1.0
154.0,702,1.0
154.0,707,1.0
154.0,708,1.0
154.0,713,1.0
154.0,715,1.0
154.0,716,1.0
154.0,724,2.0
154.0,731,1.0
154.0,736,1.0
154.0,750,1.0
154.0,759,1.0
154.0,768,2.0
154.0,769,1.0
154.0,773,1.0
154.0,788,1.0
154.0,792,1.0
154.0,795,1.0
154.0,805,1.0
154.0,810,1.0
154.0,823,1.0
154.0,833,1.0
154.0,839,1.0
154.0,865,1.0
154.0,874,1.0
154.0,875,1.0
154.0,890,1.0
154.0,898,1.0
154.0,914,1.0
154.0,928,1.0
154.0,941,1.0
154.0,959,1.0
154.0,987,1.0
155.0,5,1.0
155.0,38,1.0
155.0,83,1.0
155.0,93,1.0
155.0,138,1.0
155.0,157,1.0
155.0,162,1.0
155.0,167,1.0
155.0,179,1.0
155.0,181,1.0
155.0,184,1.0
155.0,186,1.0
155.0,190,1.0
155.0,198,1.0
155.0,201,1.0
155.0,235,1.0
155.0,239,1.0
155.0,249,1.0
155.0,252,1.0
155.0,261,2.0
155.0,265,1.0
155.0,266,1.0
155.0,273,1.0
155.0,274,1.0
155.0,276,1.0
155.0,278,1.0
155.0,279,1.0
155.0,282,1.0
155.0,283,1.0
155.0,284,1.0
155.0,286,1.0
155.0,287,1.0
155.0,294,1.0
155.0,298,1.0
155.0,300,1.0
155.0,302,1.0
155.0,303,1.0
155.0,304,2.0
155.0,312,1.0
155.0,323,1.0
155.0,325,2.0
155.0,329,1.0
155.0,332,1.0
155.0,337,1.0
155.0,340,1.0
155.0,341,1.0
155.0,345,1.0
155.0,346,3.0
155.0,347,1.0
155.0,348,1.0
155.0,352,1.0
155.0,353,1.0
155.0,355,1.0
155.0,358,1.0
155.0,361,3.0
155.0,363,1.0
155.0,364,4.0
155.0,366,1.0
155.0,372,2.0
155.0,376,1.0
155.0,377,1.0
155.0,378,1.0
155.0,379,1.0
155.0,381,2.0
155.0,383,1.0
155.0,386,1.0
155.0,388,1.0
155.0,391,1.0
155.0,392,1.0
155.0,395,1.0
155.0,396,3.0
155.0,398,1.0
155.0,402,1.0
155.0,405,1.0
155.0,412,1.0
155.0,414,1.0
155.0,416,1.0
155.0,421,1.0
155.0,423,1.0
155.0,425,1.0
155.0,426,2.0
155.0,430,2.0
155.0,431,1.0
155.0,436,2.0
155.0,437,1.0
155.0,441,2.0
155.0,442,2.0
155.0,443,1.0
155.0,444,1.0
155.0,446,1.0
155.0,448,1.0
155.0,449,1.0
155.0,455,2.0
155.0,456,3.0
155.0,458,3.0
155.0,459,1.0
155.0,464,2.0
155.0,465,4.0
155.0,468,1.0
155.0,469,2.0
155.0,470,1.0
155.0,471,3.0
155.0,472,2.0
155.0,473,2.0
155.0,474,1.0
155.0,478,2.0
155.0,480,1.0
155.0,481,2.0
155.0,482,1.0
155.0,483,2.0
155.0,485,1.0
155.0,486,1.0
155.0,487,1.0
155.0,488,2.0
155.0,490,2.0
155.0,491,1.0
155.0,495,1.0
155.0,499,2.0
155.0,500,1.0
155.0,502,1.0
155.0,504,1.0
155.0,505,4.0
155.0,506,1.0
155.0,509,1.0
155.0,510,1.0
155.0,512,1.0
155.0,516,1.0
155.0,518,2.0
155.0,520,1.0
155.0,525,1.0
155.0,527,1.0
155.0,528,1.0
155.0,533,1.0
155.0,534,2.0
155.0,535,2.0
155.0,536,1.0
155.0,537,1.0
155.0,540,1.0
155.0,541,2.0
155.0,542,1.0
155.0,545,1.0
155.0,547,1.0
155.0,555,1.0
155.0,559,1.0
155.0,561,1.0
155.0,562,1.0
155.0,564,1.0
155.0,565,2.0
155.0,566,1.0
155.0,567,2.0
155.0,568,1.0
155.0,569,1.0
155.0,571,1.0
155.0,573,1.0
155.0,579,1.0
155.0,581,2.0
155.0,583,3.0
155.0,584,1.0
155.0,585,1.0
155.0,588,1.0
155.0,589,1.0
155.0,591,1.0
155.0,592,1.0
155.0,593,1.0
155.0,594,1.0
155.0,596,1.0
155.0,597,1.0
155.0,600,1.0
155.0,602,1.0
155.0,603,1.0
155.0,605,1.0
155.0,607,3.0
155.0,609,2.0
155.0,614,2.0
155.0,617,2.0
155.0,618,2.0
155.0,621,2.0
155.0,623,2.0
155.0,626,1.0
155.0,627,1.0
155.0,628,1.0
155.0,629,1.0
155.0,630,2.0
155.0,633,1.0
155.0,636,3.0
155.0,639,1.0
155.0,640,1.0
155.0,642,1.0
155.0,651,2.0
155.0,653,1.0
155.0,656,1.0
155.0,660,1.0
155.0,661,3.0
155.0,665,1.0
155.0,666,1.0
155.0,668,1.0
155.0,671,1.0
155.0,672,1.0
155.0,674,1.0
155.0,677,1.0
155.0,678,1.0
155.0,683,1.0
155.0,690,1.0
155.0,694,1.0
155.0,696,1.0
155.0,698,1.0
155.0,702,1.0
155.0,708,1.0
155.0,720,1.0
155.0,721,1.0
155.0,722,1.0
155.0,723,1.0
155.0,725,1.0
155.0,730,1.0
155.0,740,1.0
155.0,742,1.0
155.0,749,1.0
155.0,753,1.0
155.0,760,1.0
155.0,767,1.0
155.0,780,1.0
155.0,782,1.0
155.0,788,1.0
155.0,802,2.0
155.0,804,1.0
155.0,823,1.0
155.0,851,1.0
155.0,871,1.0
155.0,887,1.0
155.0,893,1.0
155.0,899,1.0
155.0,928,1.0
155.0,952,1.0
155.0,983,1.0
156.0,74,1.0
156.0,121,1.0
156.0,130,1.0
156.0,146,1.0
156.0,151,1.0
156.0,155,1.0
156.0,177,1.0
156.0,183,1.0
156.0,194,2.0
156.0,201,1.0
156.0,216,1.0
156.0,219,1.0
156.0,221,1.0
156.0,222,1.0
156.0,230,2.0
156.0,232,1.0
156.0,237,1.0
156.0,244,3.0
156.0,256,2.0
156.0,259,1.0
156.0,261,1.0
156.0,264,1.0
156.0,272,1.0
156.0,274,1.0
156.0,290,1.0
156.0,292,1.0
156.0,296,1.0
156.0,300,1.0
156.0,301,1.0
156.0,306,1.0
156.0,310,1.0
156.0,314,1.0
156.0,315,1.0
156.0,317,1.0
156.0,320,1.0
156.0,321,2.0
156.0,322,1.0
156.0,323,1.0
156.0,327,1.0
156.0,329,1.0
156.0,330,1.0
156.0,331,1.0
156.0,332,1.0
156.0,335,1.0
156.0,336,1.0
156.0,337,1.0
156.0,339,1.0
156.0,345,1.0
156.0,346,1.0
156.0,347,1.0
156.0,353,1.0
156.0,357,1.0
156.0,359,2.0
156.0,362,1.0
156.0,365,1.0
156.0,370,1.0
156.0,371,1.0
156.0,372,1.0
156.0,373,1.0
156.0,374,2.0
156.0,377,1.0
156.0,379,1.0
156.0,381,1.0
156.0,385,1.0
156.0,387,1.0
156.0,389,1.0
156.0,393,1.0
156.0,394,2.0
156.0,396,3.0
156.0,398,1.0
156.0,399,1.0
156.0,401,1.0
156.0,403,1.0
156.0,405,1.0
156.0,407,3.0
156.0,410,1.0
156.0,411,2.0
156.0,413,1.0
156.0,414,1.0
156.0,416,2.0
156.0,417,1.0
156.0,420,1.0
156.0,425,2.0
156.0,426,1.0
156.0,428,1.0
156.0,431,1.0
156.0,436,2.0
156.0,438,2.0
156.0,444,1.0
156.0,445,1.0
156.0,449,1.0
156.0,451,2.0
156.0,452,2.0
156.0,454,2.0
156.0,455,1.0
156.0,457,3.0
156.0,458,4.0
156.0,459,2.0
156.0,460,1.0
156.0,461,1.0
156.0,463,1.0
156.0,464,2.0
156.0,465,2.0
156.0,466,1.0
156.0,468,2.0
156.0,469,1.0
156.0,471,2.0
156.0,472,1.0
156.0,474,1.0
156.0,476,1.0
156.0,477,1.0
156.0,478,2.0
156.0,481,1.0
156.0,482,1.0
156.0,486,2.0
156.0,487,1.0
156.0,488,1.0
156.0,489,1.0
156.0,491,2.0
156.0,493,1.0
156.0,495,1.0
156.0,496,1.0
156.0,501,1.0
156.0,502,2.0
156.0,506,1.0
156.0,507,1.0
156.0,508,1.0
156.0,509,1.0
156.0,511,1.0
156.0,517,1.0
156.0,521,1.0
156.0,522,1.0
156.0,523,3.0
156.0,524,2.0
156.0,525,1.0
156.0,526,3.0
156.0,527,3.0
156.0,530,1.0
156.0,533,1.0
156.0,539,1.0
156.0,541,1.0
156.0,544,1.0
156.0,548,1.0
156.0,549,1.0
156.0,550,1.0
156.0,551,1.0
156.0,552,2.0
156.0,555,1.0
156.0,556,1.0
156.0,557,2.0
156.0,558,2.0
156.0,560,1.0
156.0,561,1.0
156.0,567,2.0
156.0,569,2.0
156.0,570,2.0
156.0,571,3.0
156.0,572,1.0
156.0,575,1.0
156.0,578,1.0
156.0,583,2.0
156.0,585,1.0
156.0,586,1.0
156.0,595,2.0
156.0,596,1.0
156.0,597,1.0
156.0,599,1.0
156.0,600,1.0
156.0,607,2.0
156.0,610,1.0
156.0,611,1.0
156.0,617,1.0
156.0,619,1.0
156.0,621,1.0
156.0,623,1.0
156.0,627,2.0
156.0,629,1.0
156.0,631,1.0
156.0,633,2.0
156.0,634,1.0
156.0,637,2.0
156.0,641,1.0
156.0,644,2.0
156.0,646,1.0
156.0,650,1.0
156.0,656,1.0
156.0,658,3.0
156.0,659,1.0
156.0,661,2.0
156.0,672,1.0
156.0,677,1.0
156.0,678,1.0
156.0,679,1.0
156.0,680,1.0
156.0,683,1.0
156.0,684,1.0
156.0,686,1.0
156.0,693,1.0
156.0,695,1.0
156.0,697,1.0
156.0,702,1.0
156.0,705,1.0
156.0,709,2.0
156.0,712,1.0
156.0,713,1.0
156.0,715,1.0
156.0,722,1.0
156.0,729,1.0
156.0,736,2.0
156.0,742,1.0
156.0,743,1.0
156.0,746,1.0
156.0,747,1.0
156.0,748,1.0
156.0,752,2.0
156.0,756,1.0
156.0,761,1.0
156.0,769,1.0
156.0,773,1.0
156.0,777,2.0
156.0,787,1.0
156.0,800,1.0
156.0,815,1.0
156.0,817,1.0
156.0,821,1.0
156.0,822,1.0
156.0,824,1.0
156.0,825,1.0
156.0,845,1.0
156.0,848,1.0
156.0,864,1.0
156.0,877,1.0
156.0,932,1.0
156.0,949,1.0
156.0,952,1.0
156.0,962,1.0
157.0,38,1.0
157.0,79,1.0
157.0,101,1.0
157.0,159,1.0
157.0,171,1.0
157.0,174,1.0
157.0,175,1.0
157.0,182,1.0
157.0,198,2.0
157.0,201,1.0
157.0,205,1.0
157.0,213,1.0
157.0,214,1.0
157.0,223,2.0
157.0,227,1.0
157.0,231,1.0
157.0,244,1.0
157.0,245,1.0
157.0,246,1.0
157.0,262,1.0
157.0,268,1.0
157.0,269,1.0
157.0,270,1.0
157.0,279,1.0
157.0,292,1.0
157.0,293,1.0
157.0,295,1.0
157.0,297,1.0
157.0,300,1.0
157.0,304,1.0
157.0,306,1.0
157.0,311,1.0
157.0,314,2.0
157.0,318,1.0
157.0,319,1.0
157.0,320,1.0
157.0,322,1.0
157.0,323,1.0
157.0,324,1.0
157.0,327,2.0
157.0,329,1.0
157.0,331,1.0
157.0,332,1.0
157.0,334,1.0
157.0,338,1.0
157.0,342,1.0
157.0,343,1.0
157.0,346,2.0
157.0,349,1.0
157.0,354,1.0
157.0,355,2.0
157.0,366,1.0
157.0,368,1.0
157.0,374,1.0
157.0,377,1.0
157.0,380,1.0
157.0,382,1.0
157.0,384,1.0
157.0,385,1.0
157.0,388,1.0
157.0,389,1.0
157.0,394,1.0
157.0,398,3.0
157.0,401,1.0
157.0,402,1.0
157.0,405,1.0
157.0,406,1.0
157.0,409,1.0
157.0,410,1.0
157.0,412,2.0
157.0,413,2.0
157.0,414,2.0
157.0,417,1.0
157.0,418,3.0
157.0,420,1.0
157.0,421,1.0
157.0,422,1.0
157.0,423,1.0
157.0,425,1.0
157.0,426,1.0
157.0,430,1.0
157.0,432,2.0
157.0,433,1.0
157.0,439,1.0
157.0,440,2.0
157.0,442,3.0
157.0,443,1.0
157.0,444,1.0
157.0,445,1.0
157.0,446,1.0
157.0,447,1.0
157.0,450,2.0
157.0,451,2.0
157.0,452,1.0
157.0,453,2.0
157.0,458,1.0
157.0,461,2.0
157.0,462,1.0
157.0,463,1.0
157.0,465,1.0
157.0,467,1.0
157.0,468,1.0
157.0,470,1.0
157.0,471,1.0
157.0,475,3.0
157.0,476,1.0
157.0,479,1.0
157.0,481,2.0
157.0,487,1.0
157.0,489,1.0
157.0,495,1.0
157.0,498,1.0
157.0,502,2.0
157.0,504,3.0
157.0,505,1.0
157.0,506,2.0
157.0,507,1.0
157.0,511,1.0
157.0,513,2.0
157.0,518,2.0
157.0,520,1.0
157.0,521,2.0
157.0,522,1.0
157.0,523,2.0
157.0,524,1.0
157.0,525,1.0
157.0,528,1.0
157.0,531,2.0
157.0,533,3.0
157.0,534,1.0
157.0,536,1.0
157.0,537,1.0
157.0,540,1.0
157.0,543,1.0
157.0,546,1.0
157.0,547,1.0
157.0,550,1.0
157.0,551,1.0
157.0,552,1.0
157.0,553,1.0
157.0,554,3.0
157.0,555,1.0
157.0,556,2.0
157.0,561,2.0
157.0,562,2.0
157.0,564,2.0
157.0,565,1.0
157.0,566,1.0
157.0,567,1.0
157.0,568,1.0
157.0,570,1.0
157.0,571,1.0
157.0,573,1.0
157.0,576,1.0
157.0,577,1.0
157.0,579,3.0
157.0,581,2.0
157.0,584,3.0
157.0,587,1.0
157.0,588,1.0
157.0,589,1.0
157.0,590,1.0
157.0,592,3.0
157.0,595,1.0
157.0,596,1.0
157.0,597,1.0
157.0,603,2.0
157.0,605,1.0
157.0,606,1.0
157.0,611,1.0
157.0,612,2.0
157.0,616,1.0
157.0,618,1.0
157.0,620,1.0
157.0,626,1.0
157.0,628,2.0
157.0,633,1.0
157.0,634,1.0
157.0,635,1.0
157.0,636,1.0
157.0,640,1.0
157.0,641,1.0
157.0,644,2.0
157.0,647,2.0
157.0,648,2.0
157.0,650,1.0
157.0,651,1.0
157.0,653,1.0
157.0,657,1.0
157.0,659,1.0
157.0,662,1.0
157.0,663,2.0
157.0,666,1.0
157.0,667,1.0
157.0,668,1.0
157.0,673,1.0
157.0,675,1.0
157.0,676,1.0
157.0,678,1.0
157.0,679,1.0
157.0,685,1.0
157.0,689,1.0
157.0,690,1.0
157.0,693,1.0
157.0,694,1.0
157.0,703,1.0
157.0,708,1.0
157.0,714,1.0
157.0,719,1.0
157.0,721,1.0
157.0,727,1.0
157.0,733,2.0
157.0,736,2.0
157.0,741,1.0
157.0,742,2.0
157.0,749,1.0
157.0,752,1.0
157.0,755,2.0
157.0,756,1.0
157.0,762,1.0
157.0,773,1.0
157.0,774,1.0
157.0,781,1.0
157.0,784,1.0
157.0,786,1.0
157.0,788,1.0
157.0,789,1.0
157.0,819,1.0
157.0,820,1.0
157.0,823,1.0
157.0,826,1.0
157.0,836,1.0
157.0,857,1.0
157.0,859,1.0
157.0,861,1.0
157.0,866,1.0
157.0,869,2.0
157.0,887,1.0
157.0,897,1.0
157.0,903,1.0
158.0,20,1.0
158.0,63,1.0
158.0,65,1.0
158.0,92,1.0
158.0,93,1.0
158.0,98,1.0
158.0,135,1.0
158.0,154,1.0
158.0,159,1.0
158.0,174,1.0
158.0,196,1.0
158.0,201,1.0
158.0,208,1.0
158.0,219,1.0
158.0,231,1.0
158.0,232,1.0
158.0,233,1.0
158.0,243,1.0
158.0,255,2.0
158.0,262,1.0
158.0,264,1.0
158.0,270,1.0
158.0,272,2.0
158.0,274,2.0
158.0,275,1.0
158.0,276,1.0
158.0,281,1.0
158.0,285,1.0
158.0,289,1.0
158.0,290,1.0
158.0,292,2.0
158.0,297,1.0
158.0,298,1.0
158.0,304,1.0
158.0,307,1.0
158.0,308,1.0
158.0,309,1.0
158.0,311,2.0
158.0,316,2.0
158.0,318,1.0
158.0,320,1.0
158.0,321,2.0
158.0,324,1.0
158.0,325,1.0
158.0,331,1.0
158.0,340,4.0
158.0,344,1.0
158.0,346,1.0
158.0,347,1.0
158.0,349,1.0
158.0,352,1.0
158.0,359,1.0
158.0,361,1.0
158.0,362,2.0
158.0,363,1.0
158.0,365,1.0
158.0,366,2.0
158.0,369,1.0
158.0,370,2.0
158.0,377,1.0
158.0,379,2.0
158.0,381,1.0
158.0,382,1.0
158.0,385,1.0
158.0,389,1.0
158.0,392,1.0
158.0,394,2.0
158.0,396,2.0
158.0,397,1.0
158.0,399,1.0
158.0,402,1.0
158.0,404,1.0
158.0,411,1.0
158.0,413,2.0
158.0,414,1.0
158.0,417,2.0
158.0,418,2.0
158.0,426,1.0
158.0,427,2.0
158.0,428,1.0
158.0,431,3.0
158.0,432,2.0
158.0,435,4.0
158.0,436,1.0
158.0,437,1.0
158.0,439,2.0
158.0,444,1.0
158.0,445,2.0
158.0,448,1.0
158.0,449,1.0
158.0,452,1.0
158.0,454,3.0
158.0,456,1.0
158.0,459,2.0
158.0,466,1.0
158.0,468,1.0
158.0,470,1.0
158.0,471,1.0
158.0,472,1.0
158.0,476,2.0
158.0,477,2.0
158.0,478,1.0
158.0,480,3.0
158.0,481,1.0
158.0,482,1.0
158.0,488,1.0
158.0,490,2.0
158.0,491,1.0
158.0,492,1.0
158.0,494,1.0
158.0,496,3.0
158.0,497,1.0
158.0,500,2.0
158.0,501,1.0
158.0,503,3.0
158.0,506,1.0
158.0,507,2.0
158.0,509,1.0
158.0,514,2.0
158.0,518,1.0
158.0,519,1.0
158.0,521,1.0
158.0,522,1.0
158.0,524,1.0
158.0,525,1.0
158.0,526,1.0
158.0,527,1.0
158.0,528,1.0
158.0,530,1.0
158.0,531,2.0
158.0,532,2.0
158.0,533,1.0
158.0,536,2.0
158.0,539,2.0
158.0,540,1.0
158.0,541,1.0
158.0,542,1.0
158.0,543,2.0
158.0,546,1.0
158.0,547,1.0
158.0,548,1.0
158.0,549,4.0
158.0,550,1.0
158.0,551,1.0
158.0,553,1.0
158.0,554,1.0
158.0,555,2.0
158.0,558,2.0
158.0,560,1.0
158.0,561,3.0
158.0,562,1.0
158.0,563,2.0
158.0,566,1.0
158.0,568,1.0
158.0,569,1.0
158.0,570,1.0
158.0,577,3.0
158.0,578,1.0
158.0,579,1.0
158.0,585,2.0
158.0,587,1.0
158.0,590,1.0
158.0,591,2.0
158.0,592,3.0
158.0,593,1.0
158.0,594,1.0
158.0,601,1.0
158.0,602,1.0
158.0,603,1.0
158.0,604,1.0
158.0,605,1.0
158.0,610,2.0
158.0,611,1.0
158.0,612,1.0
158.0,619,1.0
158.0,620,1.0
158.0,621,1.0
158.0,628,1.0
158.0,631,1.0
158.0,634,1.0
158.0,635,1.0
158.0,639,1.0
158.0,640,1.0
158.0,641,1.0
158.0,643,1.0
158.0,647,1.0
158.0,649,1.0
158.0,654,1.0
158.0,655,1.0
158.0,656,2.0
158.0,657,1.0
158.0,661,1.0
158.0,662,1.0
158.0,667,1.0
158.0,668,1.0
158.0,669,1.0
158.0,671,1.0
158.0,680,1.0
158.0,684,1.0
158.0,690,1.0
158.0,695,1.0
158.0,697,1.0
158.0,703,1.0
158.0,706,2.0
158.0,711,2.0
158.0,713,1.0
158.0,719,1.0
158.0,722,1.0
158.0,727,1.0
158.0,736,1.0
158.0,738,1.0
158.0,742,2.0
158.0,751,1.0
158.0,752,1.0
158.0,755,1.0
158.0,773,1.0
158.0,785,1.0
158.0,787,1.0
158.0,798,1.0
158.0,801,1.0
158.0,811,1.0
158.0,817,1.0
158.0,823,2.0
158.0,825,1.0
158.0,833,1.0
158.0,887,1.0
158.0,889,1.0
158.0,895,1.0
158.0,909,1.0
158.0,911,1.0
158.0,929,1.0
158.0,932,1.0
159.0,6,1.0
159.0,126,1.0
159.0,128,1.0
159.0,144,1.0
159.0,162,1.0
159.0,168,1.0
159.0,177,1.0
159.0,179,1.0
159.0,187,1.0
159.0,190,1.0
159.0,202,1.0
159.0,209,1.0
159.0,212,1.0
159.0,222,1.0
159.0,230,1.0
159.0,231,1.0
159.0,233,1.0
159.0,234,1.0
159.0,240,1.0
159.0,245,1.0
159.0,248,1.0
159.0,249,1.0
159.0,251,1.0
159.0,259,1.0
159.0,264,1.0
159.0,266,1.0
159.0,271,1.0
159.0,272,1.0
159.0,273,1.0
159.0,277,1.0
159.0,279,1.0
159.0,283,1.0
159.0,288,2.0
159.0,294,1.0
159.0,297,1.0
159.0,299,1.0
159.0,302,1.0
159.0,303,1.0
159.0,306,1.0
159.0,312,1.0
159.0,317,1.0
159.0,319,1.0
159.0,325,1.0
159.0,327,1.0
159.0,338,1.0
159.0,345,1.0
159.0,350,1.0
159.0,358,1.0
159.0,360,1.0
159.0,361,1.0
159.0,363,2.0
159.0,364,1.0
159.0,365,2.0
159.0,366,1.0
159.0,371,1.0
159.0,372,1.0
159.0,374,1.0
159.0,375,1.0
159.0,376,1.0
159.0,379,1.0
159.0,381,1.0
159.0,382,1.0
159.0,384,1.0
159.0,385,1.0
159.0,387,1.0
159.0,388,1.0
159.0,393,2.0
159.0,394,1.0
159.0,396,1.0
159.0,397,1.0
159.0,398,1.0
159.0,399,1.0
159.0,400,2.0
159.0,401,2.0
159.0,404,1.0
159.0,408,1.0
159.0,409,2.0
159.0,416,1.0
159.0,418,1.0
159.0,422,2.0
159.0,423,4.0
159.0,424,2.0
159.0,425,1.0
159.0,427,1.0
159.0,428,1.0
159.0,429,1.0
159.0,436,1.0
159.0,438,1.0
159.0,441,1.0
159.0,442,1.0
159.0,445,2.0
159.0,447,1.0
159.0,452,2.0
159.0,455,1.0
159.0,456,1.0
159.0,459,3.0
159.0,460,2.0
159.0,461,1.0
159.0,464,3.0
159.0,465,2.0
159.0,466,1.0
159.0,468,2.0
159.0,469,1.0
159.0,470,2.0
159.0,474,1.0
159.0,477,2.0
159.0,479,2.0
159.0,480,1.0
159.0,481,2.0
159.0,483,1.0
159.0,484,4.0
159.0,486,1.0
159.0,487,2.0
159.0,488,1.0
159.0,490,2.0
159.0,492,1.0
159.0,494,2.0
159.0,498,1.0
159.0,500,2.0
159.0,502,1.0
159.0,505,1.0
159.0,509,1.0
159.0,510,1.0
159.0,513,1.0
159.0,518,1.0
159.0,520,1.0
159.0,523,1.0
159.0,524,2.0
159.0,526,1.0
159.0,528,1.0
159.0,530,3.0
159.0,533,1.0
159.0,534,1.0
159.0,538,1.0
159.0,540,1.0
159.0,543,1.0
159.0,544,1.0
159.0,545,1.0
159.0,547,1.0
159.0,550,2.0
159.0,551,1.0
159.0,553,2.0
159.0,554,1.0
159.0,557,2.0
159.0,558,1.0
159.0,559,1.0
159.0,560,2.0
159.0,563,2.0
159.0,565,1.0
159.0,566,1.0
159.0,567,1.0
159.0,568,2.0
159.0,570,2.0
159.0,571,1.0
159.0,575,2.0
159.0,578,2.0
159.0,579,1.0
159.0,581,1.0
159.0,582,1.0
159.0,585,1.0
159.0,587,1.0
159.0,588,1.0
159.0,589,1.0
159.0,591,1.0
159.0,592,1.0
159.0,595,1.0
159.0,598,1.0
159.0,600,3.0
159.0,601,1.0
159.0,603,1.0
159.0,605,1.0
159.0,608,1.0
159.0,610,1.0
159.0,611,1.0
159.0,612,1.0
159.0,616,1.0
159.0,617,1.0
159.0,619,2.0
159.0,623,1.0
159.0,624,1.0
159.0,625,1.0
159.0,627,1.0
159.0,631,1.0
159.0,632,1.0
159.0,634,1.0
159.0,636,3.0
159.0,637,1.0
159.0,639,1.0
159.0,640,1.0
159.0,641,2.0
159.0,656,2.0
159.0,658,1.0
159.0,661,1.0
159.0,662,1.0
159.0,663,2.0
159.0,664,1.0
159.0,667,1.0
159.0,674,1.0
159.0,676,1.0
159.0,682,1.0
159.0,685,1.0
159.0,688,1.0
159.0,691,1.0
159.0,697,1.0
159.0,702,1.0
159.0,707,1.0
159.0,711,2.0
